id_source,id_destination,distance_in_meters_bicycle
198,223,5410
198,224,5832
198,225,5580
198,227,5571
198,229,6014
198,230,5870
198,231,7048
198,232,6238
198,234,7025
198,235,8005
198,236,7106
198,237,6393
198,238,7453
198,240,7739
198,241,8198
198,242,10740
198,243,10892
198,244,8980
198,245,9290
198,246,8599
198,247,9907
198,248,10311
198,249,10223
198,250,10529
198,251,10882
198,252,9911
198,253,11400
198,254,10993
198,255,11893
198,256,12113
198,257,12710
198,258,12442
198,259,11604
198,260,12535
198,261,8274
198,262,9192
198,263,8936
198,264,10036
198,267,11249
198,268,4388
198,270,4683
198,272,12349
198,279,10421
198,280,9301
198,281,8581
198,282,2010
198,286,1056
198,287,1220
198,290,516
198,292,5943
198,293,6074
198,295,6449
198,296,5942
198,297,6125
198,301,7412
198,303,7074
198,304,7829
198,305,7078
198,307,7029
198,308,7744
198,311,8703
198,312,9294
198,313,8991
198,315,8775
198,316,9612
198,317,8203
198,319,9892
198,320,10345
198,321,9592
198,322,10526
198,324,10342
198,325,10369
198,328,11616
198,332,11204
198,333,12114
198,334,11457
198,335,11090
198,336,11105
198,339,12365
198,341,13185
198,344,12537
198,345,12579
198,346,12893
198,347,13609
198,354,4795
198,355,5048
198,358,9845
198,359,11178
199,1,6391
199,2,6661
199,3,6551
199,4,6373
199,5,7024
199,6,6745
199,7,6968
199,9,6970
199,10,7079
199,11,5730
199,12,5792
199,13,7707
199,14,7619
199,15,7970
199,16,8221
199,17,8376
199,18,8558
199,19,9722
199,20,8504
199,21,8936
199,22,8763
199,23,9741
199,24,10180
199,25,10092
199,26,9835
199,28,8717
199,30,8279
199,32,8336
199,33,8896
199,34,6848
199,35,7843
199,36,7656
199,37,8018
199,39,6950
199,40,7659
199,41,18496
199,43,6832
199,44,6708
199,46,6816
199,47,6530
199,48,6822
199,50,8186
199,51,5577
199,53,8442
199,56,4255
199,57,4381
199,58,3998
199,59,5563
199,60,3838
199,61,2774
199,62,2229
199,63,5296
199,64,2069
199,65,2252
199,66,1927
199,67,1711
199,68,5493
199,69,4684
199,70,5348
199,71,5344
199,72,5773
199,73,6481
199,74,6958
199,75,6699
199,76,6197
199,77,5503
199,79,1216
199,80,5347
199,81,4158
199,82,2423
199,83,4228
199,85,3172
199,86,3771
199,87,3821
199,88,2548
199,89,2926
199,90,4742
199,91,5630
199,92,5429
199,93,4872
199,95,5419
199,96,5911
199,97,3011
199,98,6126
199,99,1297
199,100,5459
199,101,11093
199,102,11730
199,103,11313
199,105,10553
199,106,11389
199,107,11522
199,109,10680
199,110,11141
199,112,11823
199,113,10660
199,114,11062
199,115,10631
199,117,9954
199,118,9995
199,119,9671
199,120,10327
199,121,9718
199,122,10673
199,123,8516
199,124,8660
199,125,8936
199,126,9596
199,127,9880
199,128,9394
199,129,10242
199,130,9090
199,131,9555
199,132,9040
199,133,9101
199,135,7309
199,138,9182
199,140,10232
199,141,7865
199,142,1010
199,143,7417
199,144,8046
199,145,11638
199,146,8217
199,149,5978
199,150,6471
199,151,5682
199,153,4867
199,154,4718
199,155,4646
199,156,3997
199,158,4718
199,159,5351
199,162,3616
199,163,3710
199,165,2930
199,167,2705
199,169,4074
199,171,4512
199,173,3600
199,174,3926
199,175,3440
199,176,3389
199,177,2866
199,178,2873
199,181,1586
199,183,2369
199,186,2273
199,187,1689
199,189,6436
199,192,1225
199,193,8508
199,194,1121
199,196,1036
199,197,1000
199,198,776
199,199,0
199,201,3803
199,204,3904
199,205,4230
199,206,4098
199,207,4673
199,208,4447
199,211,4354
199,212,4643
199,215,4654
199,216,5013
199,217,5259
199,219,5057
199,220,5187
199,222,4743
199,223,5015
199,224,5437
199,225,5965
199,227,5176
199,229,5618
199,230,6170
199,231,6653
199,232,5843
199,234,6630
199,235,7609
199,236,6711
199,237,5998
199,238,7057
199,240,7344
199,241,7803
199,242,10345
199,243,10497
199,244,8585
199,245,8895
199,246,8204
199,247,9512
199,248,9916
199,249,9828
199,250,10134
199,251,10487
199,252,9516
199,253,11005
199,254,10597
199,255,11498
199,256,11718
199,257,12315
199,258,12047
199,259,11209
199,260,12140
199,261,7879
199,262,8797
199,263,8540
199,264,9641
199,267,10854
199,268,4876
199,270,5079
199,272,13779
199,279,10993
199,280,9874
199,281,9153
199,282,2564
199,286,962
199,287,1244
199,290,1008
199,292,6637
199,293,6768
199,295,7142
199,296,6635
199,297,6819
199,301,8106
199,303,7767
199,304,8523
199,305,7771
199,307,7722
199,308,8438
199,311,9397
199,312,9944
199,313,9400
199,315,9469
199,316,10306
199,317,8897
199,319,10542
199,320,10995
199,321,10242
199,322,11177
199,324,10992
199,325,11019
199,328,12189
199,332,11777
199,333,12686
199,334,12029
199,335,11662
199,336,11677
199,339,12937
199,341,13758
199,344,13110
199,345,13151
199,346,13465
199,347,14181
199,354,5488
199,355,5742
199,358,9449
199,359,11750
201,1,3275
201,2,3544
201,3,3435
201,4,3256
201,5,3907
201,6,3628
201,7,3852
201,9,3854
201,10,3963
201,11,2613
201,12,2676
201,13,4590
201,14,4503
201,15,4853
201,16,5105
201,17,5259
201,18,5441
201,19,6606
201,20,5388
201,21,5820
201,22,5647
201,23,6624
201,24,7064
201,25,6975
201,26,6718
201,28,6427
201,30,5800
201,32,5676
201,33,6236
201,34,9613
201,35,5183
201,36,4996
201,37,5374
201,39,4290
201,40,4998
201,41,15380
201,43,10297
201,44,4119
201,46,10281
201,47,3870
201,48,4162
201,50,5329
201,51,9042
201,53,5325
201,56,1081
201,57,949
201,58,882
201,59,2447
201,60,7303
201,61,6239
201,62,5694
201,63,2636
201,64,5127
201,65,4995
201,66,3803
201,67,4712
201,68,2833
201,69,2024
201,70,3335
201,71,3452
201,72,3574
201,73,4329
201,74,4506
201,75,5251
201,76,4276
201,77,3898
201,79,3904
201,80,3403
201,81,4486
201,82,3123
201,83,2200
201,85,1904
201,86,2414
201,87,2464
201,88,2378
201,89,2007
201,90,3365
201,91,4001
201,92,3897
201,93,4325
201,95,3835
201,96,4612
201,97,1687
201,98,4644
201,99,3138
201,100,4208
201,101,7976
201,102,8614
201,103,8197
201,105,7437
201,106,8272
201,107,8406
201,109,7564
201,110,8025
201,112,8706
201,113,7544
201,114,7946
201,115,7514
201,117,6838
201,118,6879
201,119,6555
201,120,7211
201,121,6602
201,122,7557
201,123,6037
201,124,6000
201,125,6276
201,126,7610
201,127,7291
201,128,6806
201,129,7653
201,130,6501
201,131,6966
201,132,6555
201,133,6616
201,135,4824
201,138,6066
201,140,7116
201,141,4749
201,142,4300
201,143,4768
201,144,5449
201,145,8522
201,146,5732
201,149,4611
201,150,5500
201,151,5361
201,153,5126
201,154,5166
201,155,4401
201,156,4569
201,158,3678
201,159,5211
201,162,3304
201,163,3398
201,165,2598
201,167,3728
201,169,4743
201,171,5332
201,173,5520
201,174,5254
201,175,2501
201,176,4395
201,177,5224
201,178,4282
201,181,4295
201,183,3627
201,186,3176
201,187,3207
201,189,3319
201,192,3631
201,193,5392
201,194,3639
201,196,4773
201,197,3985
201,198,4355
201,199,4635
201,201,0
201,204,2188
201,205,1747
201,206,1731
201,207,1746
201,208,1559
201,211,1280
201,212,1637
201,215,1211
201,216,1570
201,217,2143
201,219,1940
201,220,2071
201,222,1627
201,223,1898
201,224,2321
201,225,2848
201,227,2059
201,229,2502
201,230,3054
201,231,3536
201,232,2727
201,234,3513
201,235,4493
201,236,3595
201,237,2882
201,238,3941
201,240,4227
201,241,4686
201,242,7229
201,243,7380
201,244,5468
201,245,5778
201,246,5088
201,247,6396
201,248,6800
201,249,6712
201,250,7018
201,251,7370
201,252,6399
201,253,7888
201,254,7481
201,255,8382
201,256,8602
201,257,9198
201,258,8931
201,259,8092
201,260,9024
201,261,4763
201,262,5680
201,263,5424
201,264,6525
201,267,7738
201,268,3499
201,270,1963
201,272,10662
201,279,7877
201,280,6757
201,281,6037
201,282,3828
201,286,3407
201,287,4303
201,290,4579
201,292,5271
201,293,5761
201,295,6136
201,296,5594
201,297,5452
201,301,6658
201,303,6844
201,304,7076
201,305,7254
201,307,6637
201,308,7802
201,311,8955
201,312,7355
201,313,6916
201,315,7243
201,316,9864
201,317,8174
201,319,7953
201,320,8407
201,321,7653
201,322,8588
201,324,8403
201,325,8178
201,328,9072
201,332,8661
201,333,9570
201,334,8913
201,335,8546
201,336,8561
201,339,9821
201,341,10642
201,344,9994
201,345,10035
201,346,10349
201,347,11065
201,354,4489
201,355,4370
201,358,6333
201,359,8634
204,1,3985
204,2,5135
204,3,5025
204,4,3966
204,5,5041
204,6,3745
204,7,3967
204,9,3349
204,10,3533
204,11,4211
204,12,4083
204,13,4160
204,14,3712
204,15,4063
204,16,4314
204,17,4469
204,18,4651
204,19,5815
204,20,4597
204,21,5030
204,22,4856
204,23,5834
204,24,6273
204,25,6185
204,26,5928
204,28,5352
204,30,4915
204,32,4972
204,33,5531
204,34,8637
204,35,4478
204,36,4291
204,37,4653
204,39,3586
204,40,4294
204,41,14589
204,43,9086
204,44,3415
204,46,9703
204,47,3165
204,48,3458
204,50,4821
204,51,8819
204,53,4535
204,56,2779
204,57,2943
204,58,2903
204,59,4259
204,60,7080
204,61,6015
204,62,5457
204,63,1932
204,64,5414
204,65,5597
204,66,5272
204,67,5038
204,68,2128
204,69,1320
204,70,1986
204,71,1981
204,72,2411
204,73,3118
204,74,3801
204,75,3977
204,76,3113
204,77,2428
204,79,4561
204,80,1932
204,81,6616
204,82,5253
204,83,863
204,85,913
204,86,1212
204,87,1261
204,88,4508
204,89,4117
204,90,2126
204,91,2762
204,92,2658
204,93,3085
204,95,2596
204,96,3189
204,97,4214
204,98,3405
204,99,4693
204,100,2969
204,101,7186
204,102,7824
204,103,7407
204,105,6646
204,106,7482
204,107,7615
204,109,6773
204,110,7234
204,112,7916
204,113,6753
204,114,7155
204,115,6724
204,117,6047
204,118,6088
204,119,5764
204,120,6420
204,121,5811
204,122,6766
204,123,5151
204,124,5295
204,125,5572
204,126,6231
204,127,6586
204,128,6101
204,129,6949
204,130,5797
204,131,6261
204,132,5850
204,133,5912
204,135,4119
204,138,5276
204,140,6325
204,141,3959
204,142,4109
204,143,4052
204,144,4659
204,145,7731
204,146,5027
204,149,3372
204,150,4261
204,151,4121
204,153,3887
204,154,3964
204,155,3162
204,156,3367
204,158,2439
204,159,3972
204,162,2107
204,163,2201
204,165,1623
204,167,2753
204,169,3540
204,171,4129
204,173,4544
204,174,4278
204,175,1298
204,176,3420
204,177,4248
204,178,3307
204,181,3320
204,183,2652
204,186,2200
204,187,2231
204,189,3379
204,192,2656
204,193,6405
204,194,2663
204,196,3798
204,197,3010
204,198,3379
204,199,3707
204,201,3542
204,204,0
204,205,651
204,206,469
204,207,1044
204,208,818
204,211,1393
204,212,1213
204,215,2162
204,216,1803
204,217,1753
204,219,2650
204,220,2781
204,222,3570
204,223,3504
204,224,2833
204,225,2787
204,227,3826
204,229,3212
204,230,3077
204,231,4923
204,232,4317
204,234,5260
204,235,4884
204,236,5342
204,237,4694
204,238,5688
204,240,5974
204,241,6433
204,242,8976
204,243,9127
204,244,6481
204,245,7525
204,246,6835
204,247,8143
204,248,8547
204,249,8459
204,250,8765
204,251,9117
204,252,8146
204,253,9635
204,254,9228
204,255,10129
204,256,10349
204,257,10945
204,258,10678
204,259,9839
204,260,10771
204,261,6510
204,262,7427
204,263,7171
204,264,8272
204,267,9485
204,268,2260
204,270,1917
204,272,9872
204,279,7086
204,280,5967
204,281,5247
204,282,2852
204,286,4115
204,287,4571
204,290,3896
204,292,4032
204,293,4522
204,295,4896
204,296,4355
204,297,4213
204,301,5384
204,303,5162
204,304,5802
204,305,5430
204,307,5398
204,308,6192
204,311,7151
204,312,6651
204,313,6211
204,315,6539
204,316,8060
204,317,6555
204,319,7248
204,320,7702
204,321,6949
204,322,7883
204,324,7699
204,325,7726
204,328,8282
204,332,7870
204,333,8780
204,334,8122
204,335,7756
204,336,7770
204,339,9031
204,341,9851
204,344,9203
204,345,9244
204,346,9558
204,347,10274
204,354,3250
204,355,3131
204,358,8080
204,359,7843
205,1,3877
205,2,5028
205,3,4918
205,4,3859
205,5,4933
205,6,3637
205,7,3859
205,9,3241
205,10,3425
205,11,4104
205,12,3976
205,13,4053
205,14,3605
205,15,3956
205,16,4207
205,17,4362
205,18,4543
205,19,5708
205,20,4490
205,21,4922
205,22,4749
205,23,5727
205,24,6166
205,25,6078
205,26,5820
205,28,5245
205,30,4807
205,32,4864
205,33,5424
205,34,8530
205,35,4371
205,36,4184
205,37,4546
205,39,3478
205,40,4187
205,41,14482
205,43,8979
205,44,3307
205,46,9596
205,47,3058
205,48,3350
205,50,4714
205,51,8712
205,53,4428
205,56,2672
205,57,2836
205,58,2796
205,59,4152
205,60,6972
205,61,5908
205,62,5350
205,63,1824
205,64,5306
205,65,5489
205,66,5164
205,67,4931
205,68,2021
205,69,1212
205,70,1878
205,71,1874
205,72,2303
205,73,3011
205,74,3694
205,75,3870
205,76,3006
205,77,2321
205,79,4453
205,80,1825
205,81,6509
205,82,5146
205,83,756
205,85,805
205,86,1105
205,87,1154
205,88,4400
205,89,4010
205,90,2019
205,91,2655
205,92,2550
205,93,2978
205,95,2488
205,96,3082
205,97,4107
205,98,3297
205,99,4585
205,100,2862
205,101,7078
205,102,7716
205,103,7299
205,105,6539
205,106,7375
205,107,7508
205,109,6666
205,110,7127
205,112,7809
205,113,6646
205,114,7048
205,115,6617
205,117,5940
205,118,5981
205,119,5657
205,120,6313
205,121,5704
205,122,6659
205,123,5044
205,124,5188
205,125,5464
205,126,6124
205,127,6479
205,128,5994
205,129,6841
205,130,5689
205,131,6154
205,132,5743
205,133,5804
205,135,4012
205,138,5168
205,140,6218
205,141,3851
205,142,4002
205,143,3945
205,144,4551
205,145,7624
205,146,4920
205,149,3265
205,150,4154
205,151,4014
205,153,3780
205,154,3857
205,155,3054
205,156,3259
205,158,2332
205,159,3864
205,162,2000
205,163,2094
205,165,1516
205,167,2646
205,169,3433
205,171,4022
205,173,4437
205,174,4171
205,175,1191
205,176,3312
205,177,4141
205,178,3199
205,181,3213
205,183,2544
205,186,2093
205,187,2124
205,189,3272
205,192,2549
205,193,6297
205,194,2556
205,196,3691
205,197,2903
205,198,3272
205,199,3600
205,201,3435
205,204,442
205,205,0
205,206,361
205,207,937
205,208,711
205,211,1285
205,212,1105
205,215,2054
205,216,1696
205,217,1645
205,219,2543
205,220,2673
205,222,3463
205,223,3397
205,224,2726
205,225,2680
205,227,3719
205,229,3105
205,230,2970
205,231,4815
205,232,4210
205,234,5153
205,235,4777
205,236,5234
205,237,4587
205,238,5581
205,240,5867
205,241,6326
205,242,8868
205,243,9020
205,244,6374
205,245,7418
205,246,6727
205,247,8035
205,248,8439
205,249,8351
205,250,8657
205,251,9010
205,252,8039
205,253,9528
205,254,9121
205,255,10021
205,256,10241
205,257,10838
205,258,10570
205,259,9732
205,260,10663
205,261,6402
205,262,7320
205,263,7064
205,264,8164
205,267,9378
205,268,2153
205,270,1810
205,272,9764
205,279,6979
205,280,5859
205,281,5139
205,282,2745
205,286,4007
205,287,4464
205,290,3788
205,292,3924
205,293,4414
205,295,4789
205,296,4247
205,297,4106
205,301,5277
205,303,5054
205,304,5694
205,305,5323
205,307,5291
205,308,6084
205,311,7044
205,312,6543
205,313,6104
205,315,6432
205,316,7953
205,317,6448
205,319,7141
205,320,7595
205,321,6841
205,322,7776
205,324,7591
205,325,7618
205,328,8175
205,332,7763
205,333,8672
205,334,8015
205,335,7648
205,336,7663
205,339,8923
205,341,9744
205,344,9096
205,345,9137
205,346,9451
205,347,10167
205,354,3142
205,355,3024
205,358,7973
205,359,7736
206,1,4056
206,2,5206
206,3,5097
206,4,4037
206,5,5112
206,6,3816
206,7,4038
206,9,3311
206,10,3604
206,11,4282
206,12,4155
206,13,4232
206,14,3675
206,15,3499
206,16,4277
206,17,3905
206,18,4087
206,19,5251
206,20,4560
206,21,4466
206,22,4292
206,23,5270
206,24,5709
206,25,5621
206,26,5364
206,28,4884
206,30,4446
206,32,4503
206,33,5063
206,34,8762
206,35,4010
206,36,3823
206,37,4185
206,39,3117
206,40,3825
206,41,13857
206,43,9211
206,44,2946
206,46,9828
206,47,2697
206,48,2989
206,50,4353
206,51,8944
206,53,3971
206,56,2850
206,57,3014
206,58,2974
206,59,4330
206,60,7204
206,61,6140
206,62,5582
206,63,1463
206,64,5538
206,65,5722
206,66,5397
206,67,5163
206,68,1660
206,69,851
206,70,2162
206,71,2279
206,72,2401
206,73,3156
206,74,3333
206,75,4078
206,76,3103
206,77,2725
206,79,4686
206,80,2230
206,81,7084
206,82,5722
206,83,395
206,85,1037
206,86,1337
206,87,1386
206,88,4976
206,89,4605
206,90,2251
206,91,2887
206,92,2782
206,93,3210
206,95,2720
206,96,3439
206,97,4285
206,98,3529
206,99,5737
206,100,3094
206,101,6622
206,102,7260
206,103,6843
206,105,6082
206,106,6918
206,107,7052
206,109,6209
206,110,6670
206,112,7352
206,113,6189
206,114,6592
206,115,6160
206,117,5484
206,118,5524
206,119,5200
206,120,5856
206,121,5349
206,122,5902
206,123,4682
206,124,4827
206,125,5103
206,126,5763
206,127,6118
206,128,5633
206,129,6480
206,130,5328
206,131,5793
206,132,5382
206,133,5443
206,135,3651
206,138,4712
206,140,5761
206,141,3395
206,142,4234
206,143,3584
206,144,4213
206,145,7167
206,146,4559
206,149,3497
206,150,4386
206,151,4246
206,153,4012
206,154,4089
206,155,3287
206,156,3492
206,158,2564
206,159,4096
206,162,2232
206,163,2326
206,165,1748
206,167,2878
206,169,3665
206,171,4254
206,173,4669
206,174,4403
206,175,1423
206,176,3545
206,177,4373
206,178,3432
206,181,3445
206,183,2777
206,186,2325
206,187,2356
206,189,3450
206,192,2781
206,193,6476
206,194,2788
206,196,3923
206,197,3135
206,198,3504
206,199,3832
206,201,3613
206,204,674
206,205,780
206,206,0
206,207,1016
206,208,890
206,211,1521
206,212,1310
206,215,2233
206,216,1874
206,217,1824
206,219,2721
206,220,2852
206,222,3641
206,223,3575
206,224,2905
206,225,2859
206,227,3897
206,229,3283
206,230,3148
206,231,4994
206,232,4389
206,234,5332
206,235,4955
206,236,5413
206,237,4765
206,238,5759
206,240,6045
206,241,6504
206,242,9047
206,243,9199
206,244,6552
206,245,7597
206,246,6906
206,247,8214
206,248,8618
206,249,8530
206,250,8836
206,251,9188
206,252,8217
206,253,9707
206,254,9299
206,255,10200
206,256,10420
206,257,11016
206,258,10749
206,259,9910
206,260,10842
206,261,6581
206,262,7498
206,263,7242
206,264,8343
206,267,9556
206,268,2385
206,270,1988
206,272,9551
206,279,6522
206,280,5403
206,281,4711
206,282,2977
206,286,4239
206,287,4696
206,290,4020
206,292,4156
206,293,4647
206,295,5021
206,296,4480
206,297,5200
206,301,5485
206,303,5671
206,304,5903
206,305,6081
206,307,5523
206,308,6629
206,311,7782
206,312,6182
206,313,5743
206,315,6070
206,316,8691
206,317,7001
206,319,6780
206,320,7234
206,321,6480
206,322,7415
206,324,7230
206,325,7257
206,328,7114
206,332,7306
206,333,8216
206,334,7559
206,335,7192
206,336,7207
206,339,8467
206,341,9287
206,344,8639
206,345,8680
206,346,8995
206,347,9711
206,354,3375
206,355,3256
206,358,8151
206,359,7279
207,1,3535
207,2,4685
207,3,4575
207,4,3516
207,5,4591
207,6,3295
207,7,3517
207,9,2899
207,10,3083
207,11,3761
207,12,3634
207,13,3710
207,14,3262
207,15,3613
207,16,3864
207,17,4019
207,18,4201
207,19,5365
207,20,4147
207,21,4580
207,22,4406
207,23,5384
207,24,5823
207,25,5735
207,26,5478
207,28,4904
207,30,4467
207,32,4524
207,33,5083
207,34,8822
207,35,4031
207,36,3844
207,37,4206
207,39,3138
207,40,3846
207,41,14139
207,43,9271
207,44,2967
207,46,9888
207,47,2717
207,48,3010
207,50,4373
207,51,9004
207,53,4085
207,56,2329
207,57,2493
207,58,2453
207,59,3809
207,60,7264
207,61,6200
207,62,5642
207,63,1484
207,64,5598
207,65,5781
207,66,5880
207,67,5223
207,68,1680
207,69,872
207,70,2183
207,71,2299
207,72,2421
207,73,3176
207,74,3354
207,75,4099
207,76,3124
207,77,2746
207,79,4745
207,80,2250
207,81,6563
207,82,5201
207,83,454
207,85,1097
207,86,1397
207,87,1446
207,88,4455
207,89,4084
207,90,2311
207,91,2947
207,92,2842
207,93,3270
207,95,2780
207,96,3460
207,97,3764
207,98,3959
207,99,5216
207,100,3154
207,101,6736
207,102,7374
207,103,6957
207,105,6196
207,106,7032
207,107,7165
207,109,6323
207,110,6784
207,112,7466
207,113,6303
207,114,6705
207,115,6274
207,117,5598
207,118,5638
207,119,5314
207,120,5970
207,121,5361
207,122,6316
207,123,4703
207,124,4848
207,125,5124
207,126,5783
207,127,6139
207,128,5653
207,129,6501
207,130,5349
207,131,5814
207,132,5403
207,133,5464
207,135,3672
207,138,4826
207,140,5875
207,141,3509
207,142,4294
207,143,3605
207,144,4209
207,145,7281
207,146,4580
207,149,3557
207,150,4446
207,151,4306
207,153,4072
207,154,4149
207,155,3346
207,156,3551
207,158,2624
207,159,4156
207,162,2292
207,163,2386
207,165,1807
207,167,2938
207,169,3725
207,171,4314
207,173,4729
207,174,4463
207,175,1483
207,176,3604
207,177,4433
207,178,3491
207,181,3504
207,183,2836
207,186,2385
207,187,2416
207,189,2929
207,192,2841
207,193,5955
207,194,2848
207,196,3983
207,197,3195
207,198,3564
207,199,3892
207,201,3092
207,204,734
207,205,838
207,206,617
207,207,0
207,208,369
207,211,1533
207,212,789
207,215,1712
207,216,1353
207,217,1303
207,219,2200
207,220,2331
207,222,3120
207,223,3054
207,224,2384
207,225,2338
207,227,3376
207,229,2762
207,230,2627
207,231,4473
207,232,3868
207,234,4810
207,235,4434
207,236,4892
207,237,4244
207,238,5238
207,240,5524
207,241,5983
207,242,8526
207,243,8677
207,244,6031
207,245,7076
207,246,6385
207,247,7693
207,248,8097
207,249,8009
207,250,8315
207,251,8667
207,252,7696
207,253,9186
207,254,8778
207,255,9679
207,256,9899
207,257,10495
207,258,10228
207,259,9389
207,260,10321
207,261,6060
207,262,6977
207,263,6721
207,264,7822
207,267,9035
207,268,2445
207,270,1467
207,272,9422
207,279,6636
207,280,5517
207,281,4797
207,282,3037
207,286,4299
207,287,4756
207,290,4080
207,292,4216
207,293,4706
207,295,5081
207,296,4539
207,297,5221
207,301,5506
207,303,5692
207,304,5923
207,305,6102
207,307,5583
207,308,6650
207,311,7803
207,312,6203
207,313,5763
207,315,6091
207,316,8712
207,317,7022
207,319,6801
207,320,7255
207,321,6501
207,322,7436
207,324,7251
207,325,7278
207,328,7832
207,332,7420
207,333,8330
207,334,7672
207,335,7306
207,336,7320
207,339,8581
207,341,9401
207,344,8753
207,345,8794
207,346,9109
207,347,9825
207,354,3434
207,355,3316
207,358,7630
207,359,7393
208,1,3682
208,2,4832
208,3,4722
208,4,3663
208,5,4738
208,6,3456
208,7,3678
208,9,3135
208,10,3244
208,11,3908
208,12,3780
208,13,3872
208,14,3638
208,15,3989
208,16,4240
208,17,4395
208,18,4577
208,19,5741
208,20,4523
208,21,4956
208,22,4782
208,23,5760
208,24,6199
208,25,6111
208,26,5854
208,28,5280
208,30,4843
208,32,4900
208,33,5459
208,34,8744
208,35,4407
208,36,4220
208,37,4582
208,39,3514
208,40,4222
208,41,14515
208,43,9193
208,44,3343
208,46,9809
208,47,3093
208,48,3386
208,50,4749
208,51,8925
208,53,4461
208,56,2444
208,57,2608
208,58,2568
208,59,3956
208,60,7186
208,61,6122
208,62,5563
208,63,1860
208,64,5088
208,65,5272
208,66,4947
208,67,4730
208,68,2056
208,69,1248
208,70,2559
208,71,2675
208,72,2797
208,73,3552
208,74,3729
208,75,4475
208,76,3499
208,77,3122
208,79,4236
208,80,2626
208,81,6131
208,82,4769
208,83,791
208,85,1035
208,86,1545
208,87,1595
208,88,4023
208,89,3632
208,90,2496
208,91,3132
208,92,3028
208,93,3456
208,95,2966
208,96,3836
208,97,3879
208,98,3775
208,99,4784
208,100,3339
208,101,7112
208,102,7750
208,103,7333
208,105,6572
208,106,7408
208,107,7541
208,109,6699
208,110,7160
208,112,7842
208,113,6679
208,114,7081
208,115,6650
208,117,5973
208,118,6014
208,119,5690
208,120,6346
208,121,5737
208,122,6692
208,123,5079
208,124,5224
208,125,5500
208,126,6159
208,127,6514
208,128,6029
208,129,6877
208,130,5725
208,131,6189
208,132,5778
208,133,5840
208,135,4047
208,138,5202
208,140,6251
208,141,3885
208,142,4216
208,143,3981
208,144,4585
208,145,7657
208,146,4955
208,149,3742
208,150,4631
208,151,4492
208,153,4257
208,154,4297
208,155,3532
208,156,3700
208,158,2809
208,159,4342
208,162,2435
208,163,2529
208,165,1729
208,167,2859
208,169,3874
208,171,4463
208,173,4651
208,174,4385
208,175,1632
208,176,3526
208,177,4355
208,178,3413
208,181,3426
208,183,2758
208,186,2307
208,187,2338
208,189,3090
208,192,2762
208,193,6116
208,194,2770
208,196,3904
208,197,3116
208,198,3486
208,199,3814
208,201,3207
208,204,1010
208,205,568
208,206,397
208,207,970
208,208,0
208,211,1309
208,212,861
208,215,1826
208,216,1468
208,217,1464
208,219,2347
208,220,2478
208,222,3267
208,223,3201
208,224,2545
208,225,2499
208,227,3523
208,229,2909
208,230,2788
208,231,4620
208,232,4014
208,234,4957
208,235,4595
208,236,5039
208,237,4391
208,238,5385
208,240,5671
208,241,6130
208,242,8673
208,243,8824
208,244,6192
208,245,7222
208,246,6532
208,247,7840
208,248,8244
208,249,8156
208,250,8462
208,251,8814
208,252,7843
208,253,9332
208,254,8925
208,255,9826
208,256,10046
208,257,10642
208,258,10375
208,259,9536
208,260,10468
208,261,6207
208,262,7124
208,263,6868
208,264,7969
208,267,9182
208,268,2630
208,270,1628
208,272,9798
208,279,7012
208,280,5893
208,281,5173
208,282,2959
208,286,3863
208,287,4264
208,290,4002
208,292,4402
208,293,4892
208,295,5267
208,296,4725
208,297,4583
208,301,5882
208,303,6068
208,304,6299
208,305,6477
208,307,5768
208,308,7026
208,311,7521
208,312,6579
208,313,6139
208,315,6467
208,316,8430
208,317,7398
208,319,7176
208,320,7630
208,321,6877
208,322,7811
208,324,7627
208,325,7654
208,328,8208
208,332,7796
208,333,8706
208,334,8048
208,335,7682
208,336,7696
208,339,8957
208,341,9777
208,344,9129
208,345,9170
208,346,9484
208,347,10200
208,354,3620
208,355,3501
208,358,7777
208,359,7769
211,1,2703
211,2,3853
211,3,3744
211,4,2684
211,5,3759
211,6,2501
211,7,2768
211,9,2581
211,10,2690
211,11,2929
211,12,2802
211,13,3318
211,14,3230
211,15,3581
211,16,3832
211,17,3987
211,18,4169
211,19,5333
211,20,4115
211,21,4548
211,22,4374
211,23,5352
211,24,5791
211,25,5703
211,26,5446
211,28,5155
211,30,4528
211,32,4584
211,33,5143
211,34,9291
211,35,4090
211,36,3904
211,37,4101
211,39,3198
211,40,3906
211,41,14107
211,43,9740
211,44,3332
211,46,11074
211,47,2787
211,48,3080
211,50,4056
211,51,9835
211,53,4053
211,56,1465
211,57,1208
211,58,1589
211,59,2977
211,60,8096
211,61,7031
211,62,6486
211,63,1849
211,64,5920
211,65,5788
211,66,4596
211,67,5505
211,68,2046
211,69,1237
211,70,2548
211,71,2665
211,72,2787
211,73,3542
211,74,3719
211,75,4464
211,76,3489
211,77,3111
211,79,4952
211,80,2616
211,81,5279
211,82,3916
211,83,1413
211,85,1582
211,86,2093
211,87,2142
211,88,3171
211,89,2800
211,90,3043
211,91,3679
211,92,3575
211,93,4003
211,95,3513
211,96,3825
211,97,2480
211,98,4324
211,99,3931
211,100,3886
211,101,6704
211,102,7342
211,103,6925
211,105,6164
211,106,7000
211,107,7133
211,109,6291
211,110,6752
211,112,7434
211,113,6271
211,114,6673
211,115,6242
211,117,5565
211,118,5606
211,119,5282
